text,label_str,label
What eastern state sprouted the first commercial nuclear power plant in the U.S. ?,LOC:state,11.0
What are the three most populated countries in the world ?,LOC:country,19.0
Who led the opposition when Konrad Adenauer was Chancellor in Germany ?,HUM:ind,4.0
"What is the current population for these countries : France , Spain , Italy , Greece , Austria , Germany , Switzerland , the Netherlands ?",NUM:count,13.0
What is the youngest age a boy or girl can have an orgasm ?,NUM:period,28.0
What color is the lipstick on Boy George 's wax lips at London 's Madame Tussaud 's ?,ENTY:color,20.0
What is the origin of the candy cane at Christmas ?,DESC:desc,12.0
What is the brand name of a chemical used to control ripening ?,ENTY:product,27.0
What terror of the sea did Johnny Horton sing about ?,ENTY:animal,2.0
What is the largest office block in the world ?,LOC:other,16.0
Who turned all he touched to gold ?,HUM:ind,4.0
What is the medical term for cancer of the blood ?,ENTY:dismed,24.0
Who plays shortstop for Charlie Brown 's baseball team ?,HUM:ind,4.0
What country did the Romans call Hibernia ?,LOC:country,19.0
Who was the most famous food editor of The New York Times ?,HUM:ind,4.0
How many dogs pull a sled in the Iditarod ?,NUM:count,13.0
What 's a male witch called ?,ENTY:termeq,21.0
How long does cocaine stay in your system ?,NUM:period,28.0
What two countries fought the Hundred Years ' War ?,LOC:country,19.0
Who was the last U.S. president to reinstate Selective Service registration ?,HUM:ind,4.0
"On which dates does the running of the bulls occur in Pamplona , Spain ?",NUM:date,8.0
What was the name of the lawyer who represented Randy Steven Craft ?,HUM:ind,4.0
What happens to used motor oil ?,DESC:desc,12.0
What is the most commonly used 1 letter word in the English language ?,ENTY:word,39.0
What actress 's autobiography is titled Shelley : Also Known as Shirley ?,HUM:ind,4.0
How many colors was the 1940s collectible called a Donald Duck Rubber Boat ?,NUM:count,13.0
How did the 7th inning stretch get started ?,DESC:manner,0.0
Who lived on the shores of the Gitchee Gumee River ?,HUM:ind,4.0
What did Tristan come back as ?,ENTY:other,14.0
What country will hit the year 2 first ?,LOC:country,19.0
What colors make up a rainbow ?,ENTY:color,20.0
What war did Johnny Reb and Billy Yank fight ?,ENTY:event,10.0
Who is section manager for guidance and control systems at JPL ?,HUM:ind,4.0
What is Goldfinger 's first name ?,HUM:ind,4.0
What square is the geographical center of London ?,LOC:other,16.0
Which of the following famous people does not paint as a hobby ?,HUM:ind,4.0
What is the most populated city in the world ?,LOC:city,22.0
How many pitchers occupy the shelf beside the crouching woman in Edgar Degas 's 1886 painting The Tub ?,NUM:count,13.0
What is the cost of the drugs used in tuberculosis treatments ?,NUM:money,26.0
What does JESSICA mean ?,ABBR:exp,3.0
What famed gangland slaughter cut into the membership of Bugs Moran 's outfit ?,ENTY:event,10.0
Ray Charles is best known for playing what instrument ?,ENTY:instru,35.0
Where did Victor Hugo spend his exile ?,LOC:other,16.0
"What was Nine Tailors , the television show from 1974 , about ?",DESC:desc,12.0
How does the Elongated Man know a mystery is afoot ?,DESC:manner,0.0
What food of the three bears did Goldilocks eat ?,ENTY:food,18.0
What is Boston Kreme ?,DESC:def,7.0
Who should I call to get a tour of the New York Stock Exchange ?,HUM:ind,4.0
How many airline schools are there in the U.S. ?,NUM:count,13.0
"What U.S. general died December 1 , 1945 , when his jeep collided with a truck ?",HUM:ind,4.0
What is a swatch ?,DESC:def,7.0
What does Ouija mean ?,DESC:def,7.0
How many major Nazi leaders went on trial after the war at Nuremberg ?,NUM:count,13.0
What kind of fish is a coney ?,ENTY:animal,2.0
What state did Helen Keller call home ?,LOC:state,11.0
What was the name of the director of the movie `` Jaws '' ?,HUM:ind,4.0
What steps can be taken to prevent diabetes ?,DESC:desc,12.0
What were the first words spoken on a film sound track ?,DESC:desc,12.0
What year is etched on the Gold Medal of Excellence from the Paris Exposition depicted on a can of Campbell 's tomato soup ?,NUM:date,8.0
What country 's royal house is Bourbon-Parma ?,LOC:country,19.0
What film was Jude Law in ?,ENTY:cremat,1.0
Who portrayed W.C. Fields in the film W.C. Fields and Me ?,HUM:ind,4.0
What were the ceremony traditions like during the Elizabethian times ?,ENTY:other,14.0
Which college did Dikembe Mutombo play basketball at ?,HUM:gr,5.0
What is a fear of going to bed ?,ENTY:dismed,24.0
Where did the saying `` rule of thumb '' come from ?,DESC:desc,12.0
Why does sound travel quicker through water than air ?,DESC:reason,9.0
How much money does the Sultan of Brunei have ?,NUM:money,26.0
What country would you visit to ski in the Dolomites ?,LOC:country,19.0
What month 's third weekend is the Monterey Jazz Festival held on ?,NUM:date,8.0
What is the `` Global Economy '' ?,DESC:def,7.0
Who built the first successful stern wheel steamboat ?,HUM:ind,4.0
What is a caul ?,DESC:def,7.0
Who was Hitler 's minister of propaganda ?,HUM:ind,4.0
Who was the first doctor to successfully transplant a liver ?,HUM:ind,4.0
What does the theory of quantum leaps mean in simpler terms ?,DESC:def,7.0
What is a bone marrow transplant ?,DESC:def,7.0
What is the difference between a classical and an acoustic guitar ?,DESC:desc,12.0
What African capital is named for a U.S. president ?,LOC:city,22.0
What is the name of a language spoken by the Sioux ?,ENTY:lang,40.0
What Mediterranean island is home to the first Club Med ?,LOC:other,16.0
What does an edentulous smile lack ?,ENTY:other,14.0
What is a fear of jealousy ?,ENTY:dismed,24.0
Where can you find the Venus flytrap ?,LOC:other,16.0
What is the largest sculpture in the world ?,ENTY:cremat,1.0
When was John D. Rockefeller born ?,NUM:date,8.0
What building built in 18 contains 327 miles of book shelves ?,LOC:other,16.0
What is home banking ?,DESC:def,7.0
What William Makepeace Thackeray novel was made into a film by Stanley Kubrick ?,ENTY:cremat,1.0
Who was the lawyer for Randy Steven Craft ?,HUM:ind,4.0
How do hermit crabs reproduce ?,DESC:manner,0.0
Who is reputed to be the greatest maker of violins ?,HUM:ind,4.0
How do you stop junk snail mail ?,DESC:manner,0.0
What future Soviet dictator was training to be a priest when he got turned on to Marxism ?,HUM:ind,4.0
How long does James Bond like his eggs boiled ?,NUM:period,28.0
What U.S. city 's skyline boasts the Gateway Arch ?,LOC:city,22.0
Where is Belize located ?,LOC:other,16.0
What 's the common name for a Japanese dwarf tree ?,ENTY:termeq,21.0
What did Thomas Paine write ?,ENTY:cremat,1.0
Who sued the Dannon yougurt company for using a character named Ron Raider for promotion ?,HUM:ind,4.0
Who was the first jockey to ride two Triple Crown winners ?,HUM:ind,4.0
What Lewis Carroll book introduced Humpty Dumpty to the world ?,ENTY:cremat,1.0
Who wrote Brave New World ?,HUM:ind,4.0
What state does Charles Robb represent ?,LOC:state,11.0
What is hydroelectricity ?,DESC:def,7.0
How many people are taller than 7 feet ?,NUM:count,13.0
Who wrote Unsafe at Any Speed ?,HUM:ind,4.0
How many islands make up Antigua ?,NUM:count,13.0
How does an abacus work ?,DESC:manner,0.0
What causes rust ?,DESC:reason,9.0
What is the fear of the computer called ?,ENTY:dismed,24.0
What is a technique popularly used to detect birth defects ?,ENTY:techmeth,32.0
"What U.S. state boasts Stone Mountain , the world 's largest mass of exposed granite ?",LOC:state,11.0
What British commander surrendered to George Washington at Yorktown in 1781 ?,HUM:ind,4.0
"What according to the Kinsey Institute , is the sexual preference of four percent of American males ?",DESC:desc,12.0
"Who created the World Wide Web , WWW ?",HUM:ind,4.0
What is the procedure called for drilling a hole in your skull to acheive a higher consciousness ?,ENTY:techmeth,32.0
What is the name of the president of Garmat U.S.A ?,HUM:ind,4.0
"What was the name of the television show , starring Karl Madsen , that had San Francisco in the title ?",ENTY:cremat,1.0
Who were leaders of the Byzantine empire ?,HUM:ind,4.0
Who was the first President to appoint a woman to head a cabinet ?,HUM:ind,4.0
What is splatterpunk ?,DESC:def,7.0
What is the orgin of xoxoxox ?,DESC:desc,12.0
Who built the first pyramid ?,HUM:gr,5.0
What southeast Asian country has the Wang River joining the Ping River at Tak ?,LOC:country,19.0
"What Italian city of 155 were Leonardo da Vinci , Michaelangelo , and Machiavelli all working in ?",LOC:city,22.0
What color tennis balls are used at Wimbledon ?,ENTY:color,20.0
What is a 2-sided object called ?,ENTY:termeq,21.0
Name a French fascist party .,HUM:gr,5.0
Name the French historical period during the reign of Napoleon III .,ENTY:event,10.0
What movie has made the most money ?,ENTY:cremat,1.0
What is time ?,DESC:def,7.0
How many states have a lottery ?,NUM:count,13.0
"What is the name of the largest city in Chile , South America ?",LOC:city,22.0
What are you caught in if a haboob blows up ?,ENTY:other,14.0
What ratio of children of ages between two and eleven watch ` The Simpsons ' ?,NUM:perc,41.0
How many cities are there in Utah ?,NUM:count,13.0
What famous meat company went out of business because it became known that the underworld had been selling them kangaroo meat ?,HUM:gr,5.0
How many visitors go to the Vatican each year ?,NUM:count,13.0
What is the population of Mexico ?,NUM:other,37.0
How do you get silly putty out of fabric ?,DESC:manner,0.0
What is the best online games site ?,LOC:other,16.0
Why is the word `` abbreviation '' so long ?,DESC:reason,9.0
What century did art 's Romantic Period begin in ?,NUM:date,8.0
How many spaces follow a period at the end of a sentence ?,NUM:count,13.0
What is a cake of soap ?,DESC:def,7.0
In what year was the Berlin Wall erected ?,NUM:date,8.0
What is the weight of a teaspoon of matter in a black hole ?,NUM:weight,48.0
What is the approximate weight of a teaspoon of matter in a black hole ?,NUM:weight,48.0
What does MSG stand for ?,ABBR:exp,3.0
On what avenue is the original Saks department store located ?,LOC:other,16.0
Where does the song Anything Goes take place ?,LOC:other,16.0
Where was the first zoo in the U.S. ?,LOC:other,16.0
How far is Yaroslavl from Moscow ?,NUM:dist,43.0
What is April 's gemstone ?,ENTY:other,14.0
What is the present Pope named ?,HUM:ind,4.0
Who is the nebbish that is Marvel 's official mascot ?,HUM:ind,4.0
What powdered soft drink mix went into space ?,ENTY:food,18.0
What did the Chinese emperor present to the English soldier Gordon in recognition of his services in quelling rebellions ?,ENTY:other,14.0
What is one of the languages spoken by the Sioux called ?,ENTY:lang,40.0
How many bytes are in a terabyte ?,NUM:count,13.0
Who sang the song `` Hooked on a Feeling '' in the dancing baby episode of `` Ally Mcbeal '' ?,HUM:ind,4.0
In what ways did Ivan IV support Russian expansion ?,ENTY:techmeth,32.0
Approximately how much does a teaspoon of matter weigh in a black hole ?,NUM:weight,48.0
What country 's flag is field green ?,LOC:country,19.0
What sport is known for hooligans ?,ENTY:sport,30.0
"Who was the Columbia Pictures head who forged actor Cliff Robertson 's name on a $1 , 000 check ?",HUM:ind,4.0
Who was Damocles ?,HUM:desc,34.0
What sport was the first televised in the U.S. ?,ENTY:sport,30.0
Name Dondi 's adoptive grandfather .,HUM:ind,4.0
When was the Congress of Vienna ?,NUM:date,8.0
What are the lyrics to `` Smelly Cat '' ?,DESC:desc,12.0
How much folic acid should a pregnant woman get each day ?,NUM:count,13.0
What year was the first automobile manufactured ?,NUM:date,8.0
How many colonies did Germany get to keep after World War I ?,NUM:count,13.0
How many states have a `` lemon law '' for new automobiles ?,NUM:count,13.0
Whose biography by Maurice Zolotow is titled Shooting Star ?,HUM:ind,4.0
What concerts are held in New York this week ?,ENTY:event,10.0
In the movie Groundshog Day what is the name of the character played by Andie MacDowell ?,HUM:ind,4.0
What are the requirements for becoming a citizen of Australia ?,DESC:desc,12.0
How old is Benny Carter ?,NUM:period,28.0
What are the top ten all-time money making NFL teams ?,HUM:gr,5.0
What were hairy bank notes in the fur trade ?,ENTY:other,14.0
Where can I read about Chiang Kai-shek ?,LOC:other,16.0
What is idealab ! ?,DESC:def,7.0
What country borders the most others ?,LOC:country,19.0
What does the E stand for in the equation E=mc2 ?,ABBR:exp,3.0
"What river runs through Colorado , Kansas , and Oklahoma ?",LOC:other,16.0
Which airplane did Fawaz Younis hijack ?,ENTY:veh,47.0
What is Win Rah ?,DESC:def,7.0
Why is the moon different sizes and colors ?,DESC:reason,9.0
"What college enlivens Hanover , New Hampshire ?",HUM:gr,5.0
What does VCR stand for ?,ABBR:exp,3.0
How close a cousin was Franklin D. to Theodore Roosevelt ?,DESC:manner,0.0
Name a novel written by John Steinbeck .,ENTY:cremat,1.0
Who was the first American citizen awarded the Albert Medal of the Society of Arts ?,HUM:ind,4.0
What doctor is synonymous with footwear and foot care ?,HUM:ind,4.0
How do boats float ?,DESC:manner,0.0
"What are the shoe sizes of O 'Neal , Jordan , and Mutombo , the NBA players ?",NUM:other,37.0
Who founded the Unification Church ?,HUM:ind,4.0
How many zeros are there in a trillion ?,NUM:count,13.0
"What was the name of the Crimean meeting of Roosevelt , Churchill , and Stalin ?",ENTY:event,10.0
What are the only players eligible to score points in Roller Derby called ?,HUM:title,6.0
What are the statistics for drunken drivers in Maryland ?,NUM:other,37.0
What ill-fated American general dragged a bull terrier named Willie through World War II ?,HUM:ind,4.0
What 's the score of a forfeited baseball game ?,NUM:other,37.0
Where does tuberculosis come from ?,LOC:other,16.0
Who invented the lawnmower ?,HUM:ind,4.0
Where can I find lyrics for R&B ?,LOC:other,16.0
What is the name of David Letterman 's dog ?,ENTY:animal,2.0
What U.S. senator once played basketball for the New York Knicks ?,HUM:ind,4.0
What are the titles of some R-Rated Sony Playstation games ?,ENTY:sport,30.0
What playing card symbolizes death ?,ENTY:symbol,45.0
What is an urban legend ?,DESC:def,7.0
What is Li 'l Abner 's last name ?,HUM:ind,4.0
How many liberty bells have there been ?,NUM:count,13.0
